defect_id,batch_id,part_id,defect_type,severity,detected_at,detection_method,rework_required,scrap_cost_usd,root_cause
DEF-0000207,BCH-0093353,PRT-0051504,Dimensional Error,Minor,2023-05-25 10:03:41,X-Ray,False,310.46,Machine Wear
DEF-0000208,BCH-0045142,PRT-0092464,Weld Failure,Minor,2023-03-28 02:07:29,Automated Vision,False,139.19,Operator Error
DEF-0000209,BCH-0095783,PRT-0070376,Dimensional Error,Minor,2022-08-28 21:33:19,CMM,False,49.78,Environmental
DEF-0000210,BCH-0018872,PRT-0091554,Dimensional Error,Minor,2022-02-19 23:59:46,Automated Vision,False,80.49,Machine Wear
DEF-0000211,BCH-0006707,PRT-0096952,Material Defect,Minor,2024-07-07 16:25:43,CMM,False,210.19,Process Drift
DEF-0000212,BCH-0096690,PRT-0062357,Material Defect,Major,2022-09-02 06:49:31,Visual Inspection,False,22.11,Operator Error
DEF-0000213,BCH-0034397,PRT-0076394,Assembly Fault,Critical,2023-08-28 15:04:59,CMM,True,10.76,Environmental
DEF-0000214,BCH-0079671,PRT-0066449,Assembly Fault,Minor,2024-08-16 19:32:18,Automated Vision,False,37.27,Environmental
DEF-0000215,BCH-0045856,PRT-0006767,Dimensional Error,Minor,2024-04-08 01:40:41,Automated Vision,False,15.22,Process Drift
DEF-0000216,BCH-0028941,PRT-0053093,Calibration Drift,Minor,2024-09-27 19:29:03,Automated Vision,False,15.84,Machine Wear
DEF-0000217,BCH-0008766,PRT-0065184,Assembly Fault,Minor,2022-09-02 23:59:01,Ultrasonic,False,212.02,Machine Wear
DEF-0000218,BCH-0051395,PRT-0049791,Dimensional Error,Minor,2024-10-05 18:36:42,Visual Inspection,True,262.26,Process Drift
DEF-0000219,BCH-0050654,PRT-0008431,Surface Crack,Critical,2024-10-04 07:01:40,Automated Vision,True,66.29,Machine Wear
DEF-0000220,BCH-0093111,PRT-0012368,Material Defect,Major,2022-05-09 15:22:34,Ultrasonic,False,57.23,Machine Wear
DEF-0000221,BCH-0094005,PRT-0008226,Dimensional Error,Minor,2024-06-03 02:27:10,Automated Vision,True,122.25,Process Drift
DEF-0000222,BCH-0075872,PRT-0040326,Dimensional Error,Major,2023-04-08 14:04:41,X-Ray,True,1.48,Machine Wear
DEF-0000223,BCH-0011452,PRT-0099188,Assembly Fault,Critical,2024-03-29 13:01:34,Automated Vision,True,58.38,Operator Error
DEF-0000224,BCH-0050762,PRT-0041137,Dimensional Error,Minor,2024-01-14 05:23:22,CMM,False,6.61,Process Drift
DEF-0000225,BCH-0015472,PRT-0054067,Calibration Drift,Major,2023-10-11 21:24:22,Automated Vision,False,72.55,Machine Wear
DEF-0000226,BCH-0091792,PRT-0007094,Surface Crack,Major,2022-11-03 16:36:55,Visual Inspection,False,5.25,Machine Wear
DEF-0000227,BCH-0001516,PRT-0078031,Surface Crack,Minor,2022-09-08 07:06:32,Ultrasonic,True,177.85,Machine Wear
DEF-0000228,BCH-0073727,PRT-0062091,Weld Failure,Critical,2024-05-20 17:11:59,Automated Vision,False,91.54,Supplier Material
DEF-0000229,BCH-0064578,PRT-0097619,Material Defect,Major,2023-04-09 20:33:29,Ultrasonic,True,6.21,Environmental
DEF-0000230,BCH-0056115,PRT-0073223,Material Defect,Major,2023-03-01 16:07:03,X-Ray,True,32.24,Machine Wear
DEF-0000231,BCH-0093246,PRT-0093566,Calibration Drift,Major,2023-10-22 08:54:12,X-Ray,False,341.73,Environmental
DEF-0000232,BCH-0012033,PRT-0074192,Dimensional Error,Major,2022-10-25 14:53:40,Automated Vision,False,358.29,Process Drift
DEF-0000233,BCH-0056232,PRT-0075054,Weld Failure,Major,2024-10-30 15:33:54,Ultrasonic,True,35.66,Machine Wear
DEF-0000234,BCH-0083973,PRT-0082131,Material Defect,Minor,2022-10-25 04:12:26,Ultrasonic,False,181.42,Operator Error
DEF-0000235,BCH-0064538,PRT-0001394,Calibration Drift,Critical,2022-07-25 12:18:56,X-Ray,True,637.96,Machine Wear
DEF-0000236,BCH-0077116,PRT-0030551,Calibration Drift,Minor,2024-09-10 23:34:20,CMM,True,104.7,Process Drift
DEF-0000237,BCH-0093798,PRT-0099381,Dimensional Error,Minor,2022-12-30 18:57:39,CMM,True,40.02,Supplier Material
DEF-0000238,BCH-0097627,PRT-0035814,Surface Crack,Major,2024-10-31 20:33:14,Ultrasonic,True,85.17,Supplier Material
DEF-0000239,BCH-0070541,PRT-0078306,Material Defect,Major,2023-01-27 11:09:18,Ultrasonic,False,133.99,Process Drift
DEF-0000240,BCH-0095854,PRT-0001803,Surface Crack,Minor,2024-12-11 21:46:06,Ultrasonic,False,266.09,Machine Wear
DEF-0000241,BCH-0012063,PRT-0063743,Dimensional Error,Minor,2022-06-22 16:54:09,Automated Vision,True,38.63,Machine Wear
DEF-0000242,BCH-0030181,PRT-0075432,Weld Failure,Minor,2022-10-16 11:16:31,Automated Vision,False,54.6,Supplier Material
DEF-0000243,BCH-0066461,PRT-0046037,Calibration Drift,Minor,2022-04-04 13:40:16,Visual Inspection,True,118.65,Supplier Material
DEF-0000244,BCH-0006259,PRT-0086506,Assembly Fault,Minor,2022-03-16 20:11:53,Automated Vision,False,43.73,Process Drift
DEF-0000245,BCH-0047655,PRT-0002870,Assembly Fault,Minor,2022-05-01 17:13:07,Ultrasonic,True,294.78,Supplier Material
DEF-0000246,BCH-0008307,PRT-0058470,Surface Crack,Major,2023-02-23 14:40:21,Automated Vision,False,41.4,Machine Wear
DEF-0000247,BCH-0016078,PRT-0080975,Surface Crack,Critical,2023-06-18 09:35:40,CMM,False,216.83,Supplier Material
DEF-0000248,BCH-0034299,PRT-0091166,Dimensional Error,Minor,2023-10-20 16:58:34,CMM,True,36.01,Machine Wear
DEF-0000249,BCH-0008260,PRT-0007541,Surface Crack,Minor,2023-11-23 04:58:56,Automated Vision,True,111.86,Machine Wear
DEF-0000250,BCH-0043166,PRT-0075727,Material Defect,Major,2023-05-08 21:50:25,CMM,True,106.4,Process Drift
DEF-0000251,BCH-0033220,PRT-0078042,Calibration Drift,Minor,2023-02-25 15:00:33,X-Ray,False,84.89,Supplier Material
DEF-0000252,BCH-0089058,PRT-0040722,Surface Crack,Minor,2022-08-20 12:48:01,CMM,True,62.2,Process Drift
DEF-0000253,BCH-0032159,PRT-0089591,Dimensional Error,Major,2024-06-07 09:16:04,Automated Vision,True,20.91,Supplier Material
DEF-0000254,BCH-0019263,PRT-0031475,Material Defect,Major,2024-09-24 07:27:16,Ultrasonic,False,251.24,Process Drift
DEF-0000255,BCH-0024268,PRT-0059529,Surface Crack,Major,2022-02-11 12:27:02,Ultrasonic,False,310.02,Supplier Material
DEF-0000256,BCH-0057931,PRT-0019243,Calibration Drift,Critical,2023-08-25 21:50:11,X-Ray,True,0.91,Process Drift
DEF-0000257,BCH-0044036,PRT-0008272,Weld Failure,Major,2024-08-12 23:11:04,Automated Vision,True,183.36,Process Drift
DEF-0000258,BCH-0067395,PRT-0003183,Material Defect,Minor,2022-09-12 13:27:20,X-Ray,True,18.84,Machine Wear
DEF-0000259,BCH-0003944,PRT-0094545,Assembly Fault,Minor,2023-04-09 05:55:44,CMM,False,40.1,Process Drift
DEF-0000260,BCH-0097235,PRT-0099332,Material Defect,Minor,2023-08-07 03:50:00,CMM,True,244.81,Supplier Material
DEF-0000261,BCH-0057520,PRT-0049160,Dimensional Error,Minor,2023-11-16 10:50:17,Automated Vision,False,160.69,Supplier Material
DEF-0000262,BCH-0016565,PRT-0045574,Dimensional Error,Critical,2023-11-09 15:32:28,X-Ray,True,94.98,Machine Wear
DEF-0000263,BCH-0067559,PRT-0096654,Assembly Fault,Minor,2024-06-19 05:13:24,Ultrasonic,False,278.55,Process Drift
DEF-0000264,BCH-0011027,PRT-0088578,Surface Crack,Minor,2023-10-02 01:40:49,CMM,False,267.56,Machine Wear
DEF-0000265,BCH-0011549,PRT-0061648,Weld Failure,Minor,2024-03-06 21:53:00,CMM,True,65.8,Operator Error
DEF-0000266,BCH-0034189,PRT-0044534,Weld Failure,Major,2022-07-17 08:26:43,X-Ray,True,142.28,Supplier Material
DEF-0000267,BCH-0041910,PRT-0090009,Dimensional Error,Minor,2024-10-30 16:13:04,Visual Inspection,True,119.3,Operator Error
DEF-0000268,BCH-0076149,PRT-0003698,Dimensional Error,Minor,2023-03-13 06:10:17,X-Ray,True,26.19,Machine Wear
DEF-0000269,BCH-0091246,PRT-0014419,Material Defect,Critical,2024-10-02 10:49:25,Ultrasonic,True,60.92,Machine Wear
DEF-0000270,BCH-0085831,PRT-0014824,Dimensional Error,Minor,2022-09-10 09:43:48,Automated Vision,True,3.2,Supplier Material
DEF-0000271,BCH-0064887,PRT-0055214,Calibration Drift,Minor,2023-08-12 11:59:42,Ultrasonic,False,236.88,Machine Wear
DEF-0000272,BCH-0072538,PRT-0005439,Surface Crack,Minor,2023-01-06 12:37:56,CMM,False,104.5,Environmental
DEF-0000273,BCH-0095372,PRT-0042997,Weld Failure,Minor,2024-01-04 14:18:35,CMM,False,146.96,Machine Wear
DEF-0000274,BCH-0012833,PRT-0026934,Assembly Fault,Minor,2023-07-30 13:22:59,X-Ray,True,163.61,Process Drift
DEF-0000275,BCH-0048318,PRT-0051592,Dimensional Error,Minor,2024-09-01 23:39:12,X-Ray,False,6.9,Machine Wear
DEF-0000276,BCH-0095165,PRT-0023039,Calibration Drift,Major,2022-04-08 17:36:11,Automated Vision,False,18.0,Supplier Material
DEF-0000277,BCH-0005349,PRT-0060955,Surface Crack,Minor,2023-06-26 06:15:04,CMM,False,29.6,Machine Wear
DEF-0000278,BCH-0031166,PRT-0043018,Surface Crack,Critical,2022-06-16 04:48:45,CMM,False,31.51,Supplier Material
DEF-0000279,BCH-0073081,PRT-0078401,Material Defect,Major,2024-09-03 20:10:10,X-Ray,False,59.99,Process Drift
DEF-0000280,BCH-0009566,PRT-0078092,Dimensional Error,Major,2022-12-01 17:34:24,Visual Inspection,False,23.06,Supplier Material
DEF-0000281,BCH-0007708,PRT-0006549,Weld Failure,Minor,2022-05-21 21:33:10,X-Ray,True,474.54,Environmental
DEF-0000282,BCH-0067038,PRT-0019223,Material Defect,Minor,2022-02-26 11:37:13,X-Ray,False,64.4,Machine Wear
DEF-0000283,BCH-0025943,PRT-0034355,Calibration Drift,Minor,2024-12-19 08:08:53,X-Ray,False,395.2,Process Drift
DEF-0000284,BCH-0045225,PRT-0048742,Assembly Fault,Minor,2024-09-02 01:27:03,Automated Vision,False,96.65,Operator Error
DEF-0000285,BCH-0085022,PRT-0003455,Surface Crack,Critical,2023-08-20 23:51:43,Automated Vision,True,58.07,Process Drift
DEF-0000286,BCH-0002216,PRT-0083696,Surface Crack,Minor,2023-06-04 08:06:36,Ultrasonic,True,500.42,Process Drift
DEF-0000287,BCH-0049495,PRT-0032141,Material Defect,Minor,2023-08-09 05:12:30,Automated Vision,True,9.98,Machine Wear
DEF-0000288,BCH-0042333,PRT-0061530,Dimensional Error,Minor,2022-06-22 05:27:20,Visual Inspection,False,153.58,Machine Wear
DEF-0000289,BCH-0048019,PRT-0091165,Weld Failure,Minor,2022-02-03 04:08:51,X-Ray,True,6.76,Process Drift
DEF-0000290,BCH-0036333,PRT-0028772,Dimensional Error,Major,2023-12-26 18:09:56,Visual Inspection,False,103.58,Process Drift
DEF-0000291,BCH-0083217,PRT-0073568,Weld Failure,Minor,2024-06-26 08:05:06,Visual Inspection,False,89.8,Process Drift
DEF-0000292,BCH-0085200,PRT-0040832,Dimensional Error,Major,2022-11-02 12:57:52,Ultrasonic,False,38.85,Supplier Material
DEF-0000293,BCH-0078821,PRT-0060694,Calibration Drift,Minor,2022-08-21 17:43:12,Ultrasonic,False,8.15,Operator Error
DEF-0000294,BCH-0059376,PRT-0067574,Surface Crack,Major,2023-02-19 16:18:12,Automated Vision,True,85.38,Process Drift
DEF-0000295,BCH-0072026,PRT-0067309,Material Defect,Major,2023-06-10 18:53:25,X-Ray,False,220.0,Supplier Material
DEF-0000296,BCH-0039459,PRT-0071137,Surface Crack,Major,2022-03-22 16:19:04,X-Ray,False,18.53,Operator Error
DEF-0000297,BCH-0049666,PRT-0074731,Calibration Drift,Minor,2024-01-29 03:02:02,X-Ray,False,290.58,Operator Error
DEF-0000298,BCH-0076650,PRT-0073634,Weld Failure,Major,2024-09-25 10:20:12,Visual Inspection,False,176.95,Process Drift
DEF-0000299,BCH-0092756,PRT-0083955,Surface Crack,Minor,2023-07-15 14:16:34,Visual Inspection,True,223.62,Process Drift
DEF-0000300,BCH-0013277,PRT-0071193,Material Defect,Critical,2022-01-15 01:39:32,Visual Inspection,False,108.05,Process Drift
DEF-0000301,BCH-0097284,PRT-0002691,Dimensional Error,Major,2023-08-21 17:42:42,Ultrasonic,False,29.05,Process Drift
DEF-0000302,BCH-0046947,PRT-0059594,Surface Crack,Critical,2022-12-23 12:59:18,Automated Vision,True,23.26,Supplier Material
DEF-0000303,BCH-0092499,PRT-0031381,Surface Crack,Major,2024-07-20 11:13:36,Visual Inspection,False,210.63,Machine Wear
DEF-0000304,BCH-0033980,PRT-0013293,Material Defect,Minor,2024-07-24 01:51:47,X-Ray,True,48.44,Operator Error
DEF-0000305,BCH-0036888,PRT-0022800,Surface Crack,Major,2024-12-04 11:14:28,Visual Inspection,False,38.72,Supplier Material
DEF-0000306,BCH-0008990,PRT-0088943,Surface Crack,Minor,2023-10-25 01:19:04,X-Ray,False,36.93,Process Drift
DEF-0000307,BCH-0093115,PRT-0007545,Assembly Fault,Minor,2022-07-20 17:42:46,Visual Inspection,True,72.73,Machine Wear
DEF-0000308,BCH-0075087,PRT-0077212,Assembly Fault,Major,2022-12-16 19:02:53,Ultrasonic,True,23.83,Operator Error
DEF-0000309,BCH-0023235,PRT-0002418,Dimensional Error,Minor,2024-02-09 23:36:41,Automated Vision,True,395.35,Process Drift
DEF-0000310,BCH-0050330,PRT-0066180,Surface Crack,Critical,2022-05-07 16:07:03,Visual Inspection,False,46.74,Process Drift
DEF-0000311,BCH-0069141,PRT-0088062,Surface Crack,Minor,2023-07-23 12:42:03,CMM,True,196.08,Environmental
DEF-0000312,BCH-0072536,PRT-0094356,Surface Crack,Minor,2024-09-10 15:07:46,X-Ray,False,34.09,Operator Error
DEF-0000313,BCH-0080376,PRT-0061300,Dimensional Error,Major,2024-04-20 21:36:03,Ultrasonic,True,34.27,Process Drift
DEF-0000314,BCH-0090850,PRT-0099318,Weld Failure,Major,2022-08-12 16:37:31,Visual Inspection,True,48.76,Supplier Material
DEF-0000315,BCH-0046232,PRT-0047438,Calibration Drift,Critical,2023-10-29 14:00:00,CMM,True,94.26,Process Drift
DEF-0000316,BCH-0071665,PRT-0061013,Surface Crack,Major,2024-11-18 06:00:01,CMM,True,130.2,Supplier Material
DEF-0000317,BCH-0096470,PRT-0090338,Assembly Fault,Major,2024-06-16 03:58:52,Visual Inspection,True,11.02,Machine Wear
DEF-0000318,BCH-0008393,PRT-0045533,Dimensional Error,Major,2024-07-05 04:28:48,CMM,True,162.46,Machine Wear
DEF-0000319,BCH-0035367,PRT-0014602,Material Defect,Minor,2023-10-23 06:18:32,Ultrasonic,True,55.04,Operator Error
DEF-0000320,BCH-0001351,PRT-0048918,Dimensional Error,Major,2022-06-17 20:50:20,Automated Vision,True,35.21,Machine Wear
DEF-0000321,BCH-0063676,PRT-0029363,Dimensional Error,Minor,2023-07-12 12:27:36,Visual Inspection,False,66.74,Process Drift
DEF-0000322,BCH-0032531,PRT-0007450,Surface Crack,Minor,2024-05-05 18:10:29,Visual Inspection,False,175.93,Machine Wear
DEF-0000323,BCH-0071365,PRT-0013523,Surface Crack,Critical,2022-10-20 05:33:07,CMM,True,222.98,Supplier Material
DEF-0000324,BCH-0052491,PRT-0019680,Calibration Drift,Minor,2024-09-05 12:06:29,Automated Vision,True,202.58,Environmental
DEF-0000325,BCH-0035239,PRT-0095227,Assembly Fault,Minor,2023-02-25 15:44:49,Visual Inspection,False,82.08,Supplier Material
DEF-0000326,BCH-0001036,PRT-0028623,Assembly Fault,Minor,2023-09-07 18:04:37,Ultrasonic,False,20.31,Machine Wear
DEF-0000327,BCH-0062056,PRT-0088166,Material Defect,Minor,2023-03-15 08:53:00,Visual Inspection,True,14.36,Machine Wear
DEF-0000328,BCH-0070098,PRT-0086642,Calibration Drift,Minor,2022-08-14 16:34:33,Ultrasonic,False,21.51,Machine Wear
DEF-0000329,BCH-0094670,PRT-0056129,Material Defect,Minor,2023-10-02 19:28:40,Ultrasonic,True,56.0,Supplier Material
DEF-0000330,BCH-0061898,PRT-0041181,Assembly Fault,Minor,2024-08-24 22:50:44,Automated Vision,True,4.09,Machine Wear
DEF-0000331,BCH-0043281,PRT-0026215,Dimensional Error,Major,2024-09-04 07:38:52,Automated Vision,False,113.63,Machine Wear
DEF-0000332,BCH-0039904,PRT-0075155,Surface Crack,Major,2022-12-09 13:27:05,X-Ray,False,294.46,Machine Wear
DEF-0000333,BCH-0076464,PRT-0083035,Material Defect,Major,2023-05-28 06:41:30,Visual Inspection,False,71.07,Environmental
DEF-0000334,BCH-0015018,PRT-0050025,Calibration Drift,Major,2022-10-20 16:22:23,X-Ray,False,523.54,Environmental
DEF-0000335,BCH-0073337,PRT-0050576,Dimensional Error,Minor,2024-02-05 21:55:06,Visual Inspection,False,36.15,Supplier Material
DEF-0000336,BCH-0038583,PRT-0022742,Material Defect,Minor,2023-12-03 00:46:09,CMM,False,3.21,Machine Wear
DEF-0000337,BCH-0060783,PRT-0090090,Surface Crack,Critical,2022-04-24 11:47:57,Visual Inspection,True,122.42,Machine Wear
DEF-0000338,BCH-0009666,PRT-0010010,Weld Failure,Minor,2023-01-17 04:35:49,CMM,True,49.87,Operator Error
DEF-0000339,BCH-0059660,PRT-0084784,Weld Failure,Minor,2024-11-13 21:25:45,Visual Inspection,False,288.83,Process Drift
DEF-0000340,BCH-0080308,PRT-0072521,Material Defect,Minor,2022-06-30 16:37:34,Ultrasonic,False,47.86,Operator Error
DEF-0000341,BCH-0018692,PRT-0069755,Dimensional Error,Critical,2022-03-27 13:02:17,Ultrasonic,True,24.45,Operator Error
DEF-0000342,BCH-0008315,PRT-0078980,Surface Crack,Major,2022-11-24 07:33:54,CMM,False,304.93,Machine Wear
DEF-0000343,BCH-0015805,PRT-0030150,Surface Crack,Minor,2023-08-06 21:55:28,Visual Inspection,False,216.81,Process Drift
DEF-0000344,BCH-0095678,PRT-0001980,Surface Crack,Minor,2023-12-08 17:42:38,Ultrasonic,False,207.24,Process Drift
DEF-0000345,BCH-0072754,PRT-0008086,Dimensional Error,Minor,2024-06-18 13:44:58,Visual Inspection,False,62.07,Supplier Material
DEF-0000346,BCH-0024197,PRT-0014600,Dimensional Error,Major,2024-10-10 23:16:29,X-Ray,False,174.64,Machine Wear
DEF-0000347,BCH-0050155,PRT-0059293,Assembly Fault,Minor,2024-07-21 23:45:50,Automated Vision,False,234.63,Machine Wear
DEF-0000348,BCH-0097710,PRT-0078496,Calibration Drift,Minor,2023-06-06 13:29:08,CMM,False,66.09,Process Drift
DEF-0000349,BCH-0012884,PRT-0092987,Assembly Fault,Minor,2023-03-01 00:21:49,CMM,True,241.51,Supplier Material
DEF-0000350,BCH-0088708,PRT-0069462,Material Defect,Major,2024-02-10 12:18:02,CMM,False,255.09,Supplier Material
DEF-0000351,BCH-0024928,PRT-0034024,Dimensional Error,Minor,2024-07-17 06:24:46,Ultrasonic,True,80.23,Machine Wear
DEF-0000352,BCH-0046735,PRT-0042334,Material Defect,Minor,2022-01-02 02:24:04,Ultrasonic,False,32.89,Process Drift
DEF-0000353,BCH-0006400,PRT-0097411,Assembly Fault,Major,2023-03-04 02:09:34,CMM,True,73.13,Machine Wear
DEF-0000354,BCH-0023550,PRT-0029013,Weld Failure,Major,2024-06-29 23:33:25,Visual Inspection,True,156.35,Operator Error
DEF-0000355,BCH-0077927,PRT-0026233,Dimensional Error,Minor,2024-04-13 09:58:57,CMM,False,9.76,Supplier Material
DEF-0000356,BCH-0023933,PRT-0060445,Dimensional Error,Minor,2023-03-18 17:11:54,Visual Inspection,False,54.8,Supplier Material
DEF-0000357,BCH-0064876,PRT-0093079,Calibration Drift,Major,2024-05-17 00:44:02,Visual Inspection,False,89.37,Environmental
DEF-0000358,BCH-0061159,PRT-0078853,Surface Crack,Major,2022-04-21 17:31:26,Ultrasonic,False,59.08,Supplier Material
DEF-0000359,BCH-0021955,PRT-0078323,Weld Failure,Major,2023-12-15 19:38:16,Ultrasonic,False,49.76,Supplier Material
DEF-0000360,BCH-0099273,PRT-0017818,Weld Failure,Major,2024-07-29 03:34:21,Visual Inspection,False,26.23,Machine Wear
DEF-0000361,BCH-0061994,PRT-0098032,Dimensional Error,Minor,2024-05-06 07:22:16,CMM,True,133.22,Machine Wear
DEF-0000362,BCH-0019910,PRT-0054802,Material Defect,Major,2023-01-24 06:06:34,Automated Vision,False,23.19,Operator Error
DEF-0000363,BCH-0033547,PRT-0007428,Calibration Drift,Minor,2022-07-02 11:43:35,X-Ray,False,11.35,Machine Wear
DEF-0000364,BCH-0035906,PRT-0060625,Dimensional Error,Critical,2023-02-25 07:31:25,Visual Inspection,False,37.17,Supplier Material
DEF-0000365,BCH-0033813,PRT-0050901,Assembly Fault,Minor,2022-01-09 20:11:37,Automated Vision,True,13.24,Operator Error
DEF-0000366,BCH-0078677,PRT-0059084,Assembly Fault,Major,2022-01-20 02:59:07,Ultrasonic,True,33.9,Operator Error
DEF-0000367,BCH-0041376,PRT-0062678,Dimensional Error,Minor,2023-02-26 01:52:46,Visual Inspection,False,6.68,Machine Wear
DEF-0000368,BCH-0018695,PRT-0030540,Dimensional Error,Minor,2022-05-31 16:28:19,Visual Inspection,True,288.0,Operator Error
DEF-0000369,BCH-0079622,PRT-0097243,Dimensional Error,Major,2022-03-11 04:14:59,X-Ray,True,67.67,Machine Wear
DEF-0000370,BCH-0026927,PRT-0083521,Surface Crack,Minor,2023-11-29 15:43:18,Automated Vision,False,4.29,Environmental
DEF-0000371,BCH-0061822,PRT-0070061,Weld Failure,Minor,2022-11-30 20:27:29,Visual Inspection,False,467.77,Operator Error
DEF-0000372,BCH-0074346,PRT-0081947,Calibration Drift,Minor,2022-11-28 15:04:08,X-Ray,True,261.51,Process Drift
DEF-0000373,BCH-0085482,PRT-0083574,Material Defect,Minor,2024-05-03 20:29:21,Ultrasonic,False,215.54,Machine Wear
DEF-0000374,BCH-0096545,PRT-0051250,Dimensional Error,Minor,2024-02-21 15:12:38,Automated Vision,False,104.39,Supplier Material
DEF-0000375,BCH-0032611,PRT-0038951,Calibration Drift,Critical,2023-01-05 21:20:36,CMM,True,20.44,Process Drift
DEF-0000376,BCH-0027915,PRT-0054166,Surface Crack,Major,2024-10-06 19:49:13,X-Ray,False,109.37,Machine Wear
DEF-0000377,BCH-0039919,PRT-0067466,Dimensional Error,Major,2023-05-05 19:55:56,Visual Inspection,False,30.56,Supplier Material
DEF-0000378,BCH-0068786,PRT-0077034,Dimensional Error,Minor,2024-11-20 03:32:56,Ultrasonic,False,730.93,Process Drift
DEF-0000379,BCH-0035078,PRT-0028559,Assembly Fault,Minor,2022-11-28 14:41:17,X-Ray,True,85.34,Machine Wear
DEF-0000380,BCH-0055938,PRT-0016288,Surface Crack,Minor,2022-05-18 15:27:35,Automated Vision,False,17.95,Supplier Material
DEF-0000381,BCH-0065455,PRT-0049584,Material Defect,Major,2023-04-01 13:43:14,X-Ray,False,1.86,Supplier Material
DEF-0000382,BCH-0006025,PRT-0070480,Assembly Fault,Major,2024-06-13 03:24:59,Visual Inspection,False,0.21,Machine Wear
DEF-0000383,BCH-0008122,PRT-0054541,Material Defect,Major,2023-12-15 02:50:35,CMM,False,19.08,Machine Wear
DEF-0000384,BCH-0065846,PRT-0060562,Weld Failure,Minor,2023-09-02 02:36:20,Visual Inspection,False,26.42,Supplier Material
DEF-0000385,BCH-0039955,PRT-0027829,Dimensional Error,Critical,2024-05-16 17:42:23,CMM,False,103.97,Operator Error
DEF-0000386,BCH-0005678,PRT-0091238,Dimensional Error,Major,2023-03-01 18:35:14,Ultrasonic,True,77.74,Supplier Material
DEF-0000387,BCH-0028475,PRT-0073707,Dimensional Error,Major,2022-12-12 22:51:14,Automated Vision,False,116.31,Operator Error
